_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,are_the_two_activities_given_above_similar,if_you_think_the_two_activities_are_similar_how_would_you_describe_their_relationship,please_comment_in_which_sense_these_two_activities_are_similar,please_provide_a_rating_of_how_similar_these_two_activities_are,are_the_two_activities_given_above_similar_gold,false,nodeid_a,nodeid_b,nodelabel_a,nodelabel_b,please_comment_in_which_sense_these_two_activities_are_similar_gold,please_provide_a_rating_of_how_similar_these_two_activities_are_gold,processid_a,processid_b
909104834,3/16/2016 13:24:07,true,1924310834,,3/16/2016 13:20:47,false,elite,0.9231,30030223,VNM,20,Ho Chi Minh City,113.173.135.28,yes,match,rank,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 13:24:23,true,1924310922,,3/16/2016 13:21:44,false,elite,1.0,34473616,BIH,"","",91.191.16.138,yes,match,these are the same,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 13:31:39,true,1924314019,,3/16/2016 13:27:23,false,neodev,0.8462,36774369,BGR,51,Plovdiv,95.158.167.33,yes,_partof,Similar in actions.,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 13:34:40,true,1924315107,,3/16/2016 13:31:12,false,gifthunterclub,0.9231,27920569,ESP,60,Burriana,83.45.43.255,yes,_partof,Rank students,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 13:34:58,true,1924315299,,3/16/2016 13:29:59,false,neodev,0.9231,32038080,BIH,01,Zenica,31.176.130.74,yes,,similar or the same,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 13:37:02,true,1924316347,,3/16/2016 13:30:48,false,clixsense,0.9231,34827464,VEN,25,Caracas,190.36.211.119,yes,_partof,the rank part,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 13:46:54,true,1924320491,,3/16/2016 13:36:41,false,clixsense,0.9231,21460701,IND,16,Pune,14.97.99.151,yes,partof_,both activity  are similar while making ranking,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 13:52:19,true,1924323361,,3/16/2016 13:48:31,false,instagc,1.0,15383487,USA,KY,Louisville,96.29.197.60,yes,match,N/A,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 13:57:13,true,1924326239,,3/16/2016 13:31:19,false,elite,1.0,33976149,SRB,00,Belgrade,79.101.234.130,yes,_partof,both are ranking students,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 13:57:58,true,1924326690,,3/16/2016 13:51:59,false,clixsense,0.9231,34920637,VEN,25,Caracas,200.84.101.254,yes,match,rank students,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:02:00,true,1924328861,,3/16/2016 13:57:03,false,instagc,0.9231,36229354,LKA,"","",175.157.173.209,yes,match,Very similar,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:04:29,true,1924330142,,3/16/2016 13:55:52,false,neodev,0.9231,24341069,GRC,13,Thessaloníki,79.103.184.155,yes,_partof,BOTH ACTIVITIES HAVE TO DO WITH RANKING OF APPLICANTS.,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:06:45,true,1924331607,,3/16/2016 14:02:24,false,neodev,1.0,12383470,IND,"","",14.96.117.7,yes,match,identical,7,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:07:37,true,1924332215,,3/16/2016 14:05:04,false,gifthunterclub,1.0,31168578,ESP,29,Madrid,212.169.184.195,yes,match,kind of similat,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:09:29,true,1924333241,,3/16/2016 14:06:09,false,neodev,1.0,33995512,RUS,38,Krasnodar,95.30.177.167,yes,match,Ranking,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:09:47,true,1924333437,,3/16/2016 14:04:36,false,elite,0.8182,36347557,IDN,08,Surabaya,125.164.4.97,yes,match,ok,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:11:21,true,1924334252,,3/16/2016 13:43:32,false,clixsense,0.9231,30140011,EGY,01,Mansoura,197.33.64.157,yes,match,Very similar,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:12:11,true,1924334755,,3/16/2016 14:11:03,false,elite,0.8462,34676955,BRA,27,São Paulo,200.142.128.16,yes,_partof,similar,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:15:34,true,1924336847,,3/16/2016 14:12:32,false,clixsense,1.0,22778480,GRC,35,Athens,79.167.2.75,yes,partof_,same,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:22:30,true,1924340924,true,3/16/2016 13:57:56,false,clixsense,0.7692,20125513,ESP,07,Palma De Mallorca,62.43.10.188,no,,"* Rank Students according to GPA and the test results 


* rank with other applicants",2,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:23:19,true,1924341351,true,3/16/2016 14:19:45,false,neodev,0.7692,31623715,BGR,48,Panagyurishte,95.43.241.85,no,_partof,evaluation,3,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:24:09,true,1924341814,,3/16/2016 14:21:38,false,neodev,1.0,36360111,SRB,00,Sombor,188.2.160.180,yes,_partof,ranking,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:25:57,true,1924342884,,3/16/2016 14:19:55,false,elite,0.9231,31856031,BIH,01,Sarajevo,188.127.102.89,yes,_partof,ranking,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:28:15,true,1924344195,,3/16/2016 14:12:31,false,elite,1.0,34675250,BRA,15,Belo Horizonte,187.20.94.60,yes,_partof,"They are simmilar, both of them are ranking students",5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:29:29,true,1924344880,,3/16/2016 14:17:05,false,elite,1.0,36064475,BRA,15,Belo Horizonte,187.20.94.60,yes,match,both are ranking students,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:30:50,true,1924345691,,3/16/2016 14:26:00,false,neodev,1.0,30571937,GRC,35,Athens,79.167.2.75,yes,partof_,same,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:33:55,true,1924347114,,3/16/2016 14:31:22,false,neodev,1.0,13396426,VEN,15,Santa Teresa,190.38.163.149,yes,_partof,One activity is part of the other,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:34:15,true,1924347366,,3/16/2016 14:27:56,false,neodev,0.9231,29067149,VEN,25,Caracas,190.201.141.184,yes,partof_,The first activity is PART OF the second activity,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:34:41,true,1924347601,,3/16/2016 14:26:09,false,neodev,0.9231,28875937,PAK,04,Lahore,119.153.165.43,yes,match,Both are same,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:40:35,true,1924350795,,3/16/2016 14:24:08,false,clixsense,0.8462,33844215,TUR,68,Ankara,78.165.138.227,yes,partof_,Just similar,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:47:12,true,1924354039,,3/16/2016 14:42:31,false,neodev,1.0,33699696,IDN,30,Bandung,150.107.244.244,yes,partof_,both are perform same action,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:49:12,true,1924355067,true,3/16/2016 14:39:25,false,clixsense,0.8462,16769601,RUS,51,Nizhniy Novgorod,95.79.23.41,no,,no,2,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:51:12,true,1924356209,,3/16/2016 14:48:05,false,clixsense,1.0,34007947,IDN,08,Surabaya,114.120.234.160,yes,match,same,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 14:52:42,true,1924357017,,3/16/2016 14:44:52,false,clixsense,0.9231,24373944,PHL,"","",112.198.102.3,yes,match,both processes have similar actions,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:00:53,true,1924361827,,3/16/2016 14:53:16,false,elite,1.0,36322980,ROU,23,Iasi,79.118.82.242,yes,partof_,Rank students,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:23:22,true,1924372869,,3/16/2016 15:19:19,false,clixsense,1.0,18495435,IDN,08,Surabaya,112.215.153.157,yes,match,same activity to rank,7,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:23:45,true,1924373030,,3/16/2016 15:17:13,false,clixsense,1.0,34010900,VEN,"","",201.210.219.197,yes,partof_,RANK SIMILAR IN THE TWO ACTIVITIES,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:24:49,true,1924373524,,3/16/2016 15:19:56,false,elite,1.0,35590904,SRB,00,Beograd,188.255.253.162,yes,_partof,das,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:26:48,true,1924374548,,3/16/2016 15:12:05,false,elite,1.0,34723924,SRB,02,Novi Sad,24.135.243.11,yes,_partof,rank is the same in both sentences,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:27:09,true,1924374760,,3/16/2016 15:20:24,false,neodev,1.0,13782729,IND,25,"",1.39.61.90,yes,match,similar process,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:27:43,true,1924375068,,3/16/2016 15:00:37,false,neodev,0.9231,30511066,IND,28,Kolkata,116.203.214.71,yes,match,same activity,7,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:38:01,true,1924380430,,3/16/2016 15:01:16,false,elite,1.0,31644948,BIH,03,Brcko,31.223.132.174,yes,_partof,ranking,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:39:27,true,1924381094,,3/16/2016 15:34:37,false,elite,1.0,31567092,HRV,12,Rijeka,78.0.44.231,yes,_partof,ranking,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:50:06,true,1924386405,,3/16/2016 15:33:59,false,clixsense,1.0,30228751,VEN,07,Valencia,190.201.231.56,yes,match,They are similar because rank is rank.,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:51:54,true,1924387762,,3/16/2016 15:45:00,false,neodev,1.0,33385081,VEN,20,San Cristóbal,190.199.97.250,yes,match,in both a ranking is made,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:52:46,true,1924388607,,3/16/2016 15:49:41,false,clixsense,0.9231,31632760,TUR,35,Izmir,188.3.167.136,yes,_partof,The second activity is PART OF the first activity,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:53:08,true,1924388944,,3/16/2016 15:49:49,false,personaly,0.8462,33663352,ARG,01,Mar Del Plata,181.168.213.227,yes,match,similar,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:55:56,true,1924392427,true,3/16/2016 15:46:57,false,elite,0.7692,31093292,GRC,35,Athens,62.1.178.23,no,,0,1,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 15:59:47,true,1924396444,,3/16/2016 15:56:42,false,neodev,1.0,33294488,VEN,"","",190.73.139.13,yes,match,similar,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:02:59,true,1924398266,,3/16/2016 16:00:01,false,clixsense,1.0,17949577,SAU,10,Riyadh,77.31.223.71,yes,match,same,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:03:21,true,1924398493,true,3/16/2016 15:56:45,false,clixsense,0.7,35611900,IND,16,Mumbai,150.107.145.89,no,,different,2,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:04:22,true,1924398869,,3/16/2016 16:01:49,false,neodev,0.8462,33425823,VEN,"","",190.75.155.174,yes,match,good,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:06:25,true,1924399808,,3/16/2016 16:03:58,false,elite,0.9231,32838543,TUR,34,Istanbul,88.251.126.141,yes,_partof,same,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:09:41,true,1924401374,true,3/16/2016 16:07:29,false,elite,0.9231,35023022,IND,25,Trichy,117.221.238.122,no,partof_,no,2,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:13:43,true,1924403127,true,3/16/2016 15:57:39,false,neodev,0.9231,32788271,IND,37,Bhilai,27.97.229.132,no,,Different meaning,2,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:21:07,true,1924406647,,3/16/2016 16:15:53,false,clixsense,0.9167,20962789,ARG,01,Lomas Del Mirador,181.46.146.205,yes,match,There are two ranks metods,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:23:20,true,1924407717,,3/16/2016 16:09:30,false,neodev,1.0,33146134,VEN,07,Valencia,190.206.29.101,yes,_partof,"The second activity is PART OF the first activity, rank with other applicants is part of the Rank Students according to GPA and the test results",5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:27:23,true,1924409626,,3/16/2016 16:22:48,false,elite,1.0,34367214,SRB,02,Novi Sad,188.246.56.97,yes,match,rank,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:41:27,true,1924436032,,3/16/2016 16:22:33,false,clixsense,0.8,21154020,IND,25,Chennai,117.223.185.252,yes,match,Both action of  rank,7,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:46:04,true,1924445122,,3/16/2016 16:40:07,false,clixsense,0.9231,34989868,IND,07,Delhi,180.188.248.116,yes,match,both are ranking students or applicants,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:47:27,true,1924447775,,3/16/2016 16:35:03,false,gifthunterclub,1.0,32455358,VEN,25,Caracas,201.208.248.149,yes,match,lo son,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 16:59:07,true,1924468140,,3/16/2016 16:55:19,false,elite,1.0,25411600,IDN,04,Jakarta,139.193.67.77,yes,match,related to ranking,7,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 17:00:33,true,1924471022,,3/16/2016 16:58:40,false,neodev,0.9231,27877656,PAK,04,Lahore,39.42.222.40,yes,match,as per both sentences,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 17:22:03,true,1924504762,,3/16/2016 17:12:31,false,elite,1.0,36873794,MAR,50,Settat,105.157.206.146,yes,partof_,one gives more details,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 17:30:56,true,1924511230,,3/16/2016 17:20:29,false,elite,0.8462,31059425,SRB,00,Belgrade,188.117.198.201,yes,match,pretty much same meaning,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 17:32:10,true,1924511980,,3/16/2016 17:19:55,false,neodev,1.0,34785676,SRB,00,Belgrade,178.148.150.159,yes,_partof,I believe that second activity is a part of the first one,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 17:36:04,true,1924514110,,3/16/2016 17:30:38,false,tremorgames,0.8462,32094942,LVA,23,Rezekne,85.9.252.94,yes,_partof,similar,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 17:38:38,true,1924515448,,3/16/2016 17:21:05,false,neodev,0.7692,33730797,VEN,23,Maracaibo,190.199.52.95,yes,_partof,the range of other applicants has to do with ranking GPA,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 17:50:33,true,1924521677,,3/16/2016 17:42:59,false,clixsense,1.0,36247787,SRB,00,Priboj,109.122.119.173,yes,partof_,They bouth refer to ranking of students/applicants,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 17:54:51,true,1924523919,,3/16/2016 17:53:25,false,clixsense,0.75,21665495,CAN,QC,Montréal,24.105.69.70,yes,_partof,could be  related,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 18:01:46,true,1924527905,,3/16/2016 17:55:37,false,clixsense,1.0,36517353,BIH,01,Lukavac,5.149.74.248,yes,match,they both refer to ranking students/applicants,7,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 18:17:48,true,1924538745,,3/16/2016 18:14:54,false,clixsense,1.0,31293498,BGR,42,Sofia,87.120.74.96,yes,partof_,similar,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 18:27:16,true,1924546305,true,3/16/2016 18:18:32,false,clixsense,0.9231,28689847,CHL,06,Concepcion,190.100.123.178,no,_partof,no son lo mismo,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 18:32:43,true,1924550948,,3/16/2016 18:27:18,false,zoombucks,0.9231,9383666,USA,IN,Noblesville,73.146.49.152,yes,match,the second is a more general condition,4,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 18:32:44,true,1924550973,,3/16/2016 18:25:07,false,neodev,1.0,32651442,DZA,01,Algiers,105.102.244.67,yes,partof_,same process,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 18:44:12,true,1924562026,,3/16/2016 18:37:57,false,clixsense,1.0,6364322,ITA,13,Barletta,84.220.41.147,yes,match,The first activity is more specific but it's the same thing,6,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 19:16:42,true,1924591866,true,3/16/2016 19:10:37,false,neodev,0.7692,32198929,VEN,04,Maracay,186.185.219.64,no,,the two activities are different,1,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 19:28:27,true,1924601222,,3/16/2016 19:24:23,false,prodege,1.0,36891715,CAN,ON,Toronto,99.225.250.111,yes,match,Ranking students is the same as ranking with other applicants.,7,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 19:54:54,true,1924625062,true,3/16/2016 19:51:27,false,zoombucks,0.75,4711962,CAN,ON,Markham,74.15.42.232,no,_partof,na,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 20:05:19,true,1924633894,,3/16/2016 19:50:28,false,clixsense,1.0,32352376,MEX,02,Mexicali,189.204.160.123,yes,_partof,ranking,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 20:13:03,true,1924639976,,3/16/2016 20:05:44,false,clixsense,1.0,21406883,PHL,D9,Pinagbuhatan,121.54.54.250,yes,,Rank,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 20:35:21,true,1924658335,true,3/16/2016 20:28:18,false,clixsense,0.8182,33027331,MEX,30,Xalapa,189.235.232.3,no,partof_,The first activity is PART OF the second activity,2,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104834,3/16/2016 20:36:32,true,1924659274,,3/16/2016 20:33:51,false,clixsense,1.0,36302294,SRB,00,Belgrade,178.148.62.198,yes,partof_,similar,5,yes,,2676,2728,Rank Students according to GPA and the test results,rank with other applicants,,"4
5
6
7",82,84
909104909,3/16/2016 12:25:38,true,1924284896,,3/16/2016 12:21:52,false,neodev,1.0,29879245,RUS,69,Smolensk,92.241.97.50,no,_partof,qwe,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:27:20,true,1924285508,,3/16/2016 12:21:05,false,clixsense,0.9231,20216233,IND,25,Chennai,106.51.1.156,no,,not same,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:27:33,true,1924285625,,3/16/2016 12:24:24,false,indivillagetest,1.0,35597718,IND,02,"",202.53.75.92,no,_partof,different,2,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:27:41,true,1924285659,,3/16/2016 12:21:17,false,neodev,1.0,20559745,IDN,04,Jakarta,111.94.189.115,no,_partof,totally different,3,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:28:47,true,1924286157,,3/16/2016 12:26:08,false,clixsense,0.9231,34600589,ITA,13,Taranto,151.56.186.233,no,partof_,Not similar at all,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:29:19,true,1924286372,,3/16/2016 12:27:21,false,clixsense,1.0,35814459,GRC,35,Athens,87.203.110.239,no,_partof,Not similar at all,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:32:02,true,1924287282,,3/16/2016 12:28:54,false,clixsense,0.8462,34805760,BGR,65,Yambol,130.185.241.118,no,partof_,not similar actions,2,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:32:41,true,1924287500,,3/16/2016 12:28:53,false,tremorgames,1.0,17775430,ESP,29,Madrid,151.182.68.205,no,partof_,not similar,2,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:32:51,true,1924287596,,3/16/2016 12:31:15,false,indivillagetest,1.0,35077324,IND,02,"",202.53.75.92,no,_partof,different,2,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:33:09,true,1924287742,,3/16/2016 12:31:49,false,clixsense,1.0,16328164,PAK,05,Karachi,39.50.212.246,no,partof_,different,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:34:03,true,1924288022,,3/16/2016 12:29:14,false,elite,1.0,31410280,IDN,04,Jakarta,202.62.17.14,no,_partof,different,2,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:34:20,true,1924288187,,3/16/2016 12:26:52,false,elite,1.0,33479167,ITA,16,Florence,93.151.226.229,no,_partof,They are unrelated activities.,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:38:01,true,1924290006,,3/16/2016 12:25:43,false,neodev,0.7692,33256761,VEN,"","",201.242.189.88,no,partof_,different words,2,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:38:09,true,1924290081,,3/16/2016 12:35:10,false,clixsense,0.7692,19629221,IND,19,Gangavati,117.239.139.113,no,,Different jobs,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:40:45,true,1924291247,,3/16/2016 12:33:41,false,neodev,0.7692,31623715,BGR,48,Panagyurishte,95.43.241.85,no,_partof,second activity precedes the first,3,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:41:14,true,1924291447,,3/16/2016 12:37:59,false,neodev,0.7692,34685744,SRB,00,Krusevac,178.149.97.20,no,,its not similar,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:45:04,true,1924293019,,3/16/2016 12:43:16,false,elite,1.0,30688710,IDN,"","",112.215.123.53,no,_partof,not same,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:47:29,true,1924294479,,3/16/2016 12:41:21,false,neodev,1.0,28584099,VEN,07,Valencia,190.142.11.86,no,partof_,Activities are different,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:47:33,true,1924294516,,3/16/2016 12:45:31,false,clixsense,1.0,7648545,HRV,21,Zagreb,161.53.155.11,no,,totally different,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:47:35,true,1924294571,,3/16/2016 12:44:44,false,neodev,1.0,21971187,TTO,08,Valsayn,190.213.132.188,no,_partof,Not similar at all,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:51:11,true,1924295968,,3/16/2016 12:41:58,false,clixsense,1.0,35444326,BRA,"","",200.142.3.245,no,_partof,N/A,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
909104909,3/16/2016 12:56:12,true,1924298192,,3/16/2016 12:51:58,false,elite,1.0,36661293,IDN,11,Pontianak,180.249.249.201,no,partof_,check documents =/ apply online,1,no,,2707,2886,check documents,apply online,,"1
2
3
4",83,89
