processId_A;nodeId_A;nodeLabel_A;processId_B;nodeId_B;nodeLabel_B;img_A;img_B
82;2672;Evaluate;84;2712;check if bachelor is sufficient;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png
82;2672;Evaluate;84;2716;add certificate of bachelor degree;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png
82;2672;Evaluate;84;2725;invite for talk;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png
82;2672;Evaluate;84;2721;receive rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png
82;2672;Evaluate;84;2714;check if bachelors-grade within top 85%;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png
82;2672;Evaluate;84;2731;send rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png
82;2672;Evaluate;84;2724;immatriculate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png
82;2672;Evaluate;84;2723;receive acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png
82;2672;Evaluate;84;2729;send acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png
82;2672;Evaluate;84;2728;rank with other applicants;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png
82;2672;Evaluate;84;2727;document;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png
82;2672;Evaluate;84;2726;talk to applicant;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2672.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2726.png
82;2683;Acceptance;84;2717;check application in time;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2717.png
82;2683;Acceptance;84;2720;send application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2720.png
82;2683;Acceptance;84;2710;complete and in time?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2710.png
82;2683;Acceptance;84;2715;check application complete;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2715.png
82;2683;Acceptance;84;2730;complete application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2730.png
82;2683;Acceptance;84;2719;receive application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2719.png
82;2683;Acceptance;84;2732;fill out application form;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2732.png
82;2683;Acceptance;84;2718;german?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2718.png
82;2683;Acceptance;84;2722;add certificate of german language;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2722.png
82;2683;Acceptance;84;2713;set additional requirements;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2713.png
82;2683;Acceptance;84;2711;hand application over to examining board;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2711.png
82;2683;Acceptance;84;2712;check if bachelor is sufficient;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png
82;2683;Acceptance;84;2716;add certificate of bachelor degree;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png
82;2683;Acceptance;84;2725;invite for talk;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png
82;2683;Acceptance;84;2721;receive rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png
82;2683;Acceptance;84;2714;check if bachelors-grade within top 85%;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png
82;2683;Acceptance;84;2731;send rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png
82;2683;Acceptance;84;2724;immatriculate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png
82;2683;Acceptance;84;2723;receive acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png
82;2683;Acceptance;84;2729;send acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png
82;2683;Acceptance;84;2728;rank with other applicants;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png
82;2683;Acceptance;84;2727;document;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png
82;2683;Acceptance;84;2726;talk to applicant;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2683.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2726.png
82;2679;Pay for Aptitude test;84;2717;check application in time;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2717.png
82;2679;Pay for Aptitude test;84;2720;send application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2720.png
82;2679;Pay for Aptitude test;84;2710;complete and in time?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2710.png
82;2679;Pay for Aptitude test;84;2715;check application complete;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2715.png
82;2679;Pay for Aptitude test;84;2730;complete application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2730.png
82;2679;Pay for Aptitude test;84;2719;receive application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2719.png
82;2679;Pay for Aptitude test;84;2732;fill out application form;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2732.png
82;2679;Pay for Aptitude test;84;2718;german?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2718.png
82;2679;Pay for Aptitude test;84;2722;add certificate of german language;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2722.png
82;2679;Pay for Aptitude test;84;2713;set additional requirements;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2713.png
82;2679;Pay for Aptitude test;84;2711;hand application over to examining board;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2711.png
82;2679;Pay for Aptitude test;84;2712;check if bachelor is sufficient;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png
82;2679;Pay for Aptitude test;84;2716;add certificate of bachelor degree;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png
82;2679;Pay for Aptitude test;84;2725;invite for talk;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png
82;2679;Pay for Aptitude test;84;2721;receive rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png
82;2679;Pay for Aptitude test;84;2714;check if bachelors-grade within top 85%;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png
82;2679;Pay for Aptitude test;84;2731;send rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png
82;2679;Pay for Aptitude test;84;2724;immatriculate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png
82;2679;Pay for Aptitude test;84;2723;receive acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png
82;2679;Pay for Aptitude test;84;2729;send acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png
82;2679;Pay for Aptitude test;84;2728;rank with other applicants;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png
82;2679;Pay for Aptitude test;84;2727;document;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png
82;2679;Pay for Aptitude test;84;2726;talk to applicant;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2679.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2726.png
82;2684;Send letter of rejection;84;2717;check application in time;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2717.png
82;2684;Send letter of rejection;84;2720;send application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2720.png
82;2684;Send letter of rejection;84;2710;complete and in time?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2710.png
82;2684;Send letter of rejection;84;2715;check application complete;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2715.png
82;2684;Send letter of rejection;84;2730;complete application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2730.png
82;2684;Send letter of rejection;84;2719;receive application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2719.png
82;2684;Send letter of rejection;84;2732;fill out application form;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2732.png
82;2684;Send letter of rejection;84;2718;german?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2718.png
82;2684;Send letter of rejection;84;2722;add certificate of german language;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2722.png
82;2684;Send letter of rejection;84;2713;set additional requirements;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2713.png
82;2684;Send letter of rejection;84;2711;hand application over to examining board;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2711.png
82;2684;Send letter of rejection;84;2712;check if bachelor is sufficient;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png
82;2684;Send letter of rejection;84;2716;add certificate of bachelor degree;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png
82;2684;Send letter of rejection;84;2725;invite for talk;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png
82;2684;Send letter of rejection;84;2721;receive rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png
82;2684;Send letter of rejection;84;2714;check if bachelors-grade within top 85%;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png
82;2684;Send letter of rejection;84;2731;send rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png
82;2684;Send letter of rejection;84;2724;immatriculate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png
82;2684;Send letter of rejection;84;2723;receive acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png
82;2684;Send letter of rejection;84;2729;send acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png
82;2684;Send letter of rejection;84;2728;rank with other applicants;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png
82;2684;Send letter of rejection;84;2727;document;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png
82;2684;Send letter of rejection;84;2726;talk to applicant;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2684.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2726.png
82;2676;Rank Students according to GPA and the test results;84;2717;check application in time;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2717.png
82;2676;Rank Students according to GPA and the test results;84;2720;send application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2720.png
82;2676;Rank Students according to GPA and the test results;84;2710;complete and in time?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2710.png
82;2676;Rank Students according to GPA and the test results;84;2715;check application complete;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2715.png
82;2676;Rank Students according to GPA and the test results;84;2730;complete application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2730.png
82;2676;Rank Students according to GPA and the test results;84;2719;receive application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2719.png
82;2676;Rank Students according to GPA and the test results;84;2732;fill out application form;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2732.png
82;2676;Rank Students according to GPA and the test results;84;2718;german?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2718.png
82;2676;Rank Students according to GPA and the test results;84;2722;add certificate of german language;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2722.png
82;2676;Rank Students according to GPA and the test results;84;2713;set additional requirements;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2713.png
82;2676;Rank Students according to GPA and the test results;84;2711;hand application over to examining board;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2711.png
82;2676;Rank Students according to GPA and the test results;84;2712;check if bachelor is sufficient;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png
82;2676;Rank Students according to GPA and the test results;84;2716;add certificate of bachelor degree;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png
82;2676;Rank Students according to GPA and the test results;84;2725;invite for talk;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png
82;2676;Rank Students according to GPA and the test results;84;2721;receive rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png
82;2676;Rank Students according to GPA and the test results;84;2714;check if bachelors-grade within top 85%;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png
82;2676;Rank Students according to GPA and the test results;84;2731;send rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png
82;2676;Rank Students according to GPA and the test results;84;2724;immatriculate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png
82;2676;Rank Students according to GPA and the test results;84;2723;receive acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png
82;2676;Rank Students according to GPA and the test results;84;2729;send acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png
82;2676;Rank Students according to GPA and the test results;84;2728;rank with other applicants;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png
82;2676;Rank Students according to GPA and the test results;84;2727;document;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png
82;2676;Rank Students according to GPA and the test results;84;2726;talk to applicant;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2676.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2726.png
82;2671;Check Documents;84;2717;check application in time;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2717.png
82;2671;Check Documents;84;2720;send application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2720.png
82;2671;Check Documents;84;2710;complete and in time?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2710.png
82;2671;Check Documents;84;2715;check application complete;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2715.png
82;2671;Check Documents;84;2730;complete application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2730.png
82;2671;Check Documents;84;2719;receive application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2719.png
82;2671;Check Documents;84;2732;fill out application form;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2732.png
82;2671;Check Documents;84;2718;german?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2718.png
82;2671;Check Documents;84;2722;add certificate of german language;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2722.png
82;2671;Check Documents;84;2713;set additional requirements;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2713.png
82;2671;Check Documents;84;2711;hand application over to examining board;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2711.png
82;2671;Check Documents;84;2712;check if bachelor is sufficient;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png
82;2671;Check Documents;84;2716;add certificate of bachelor degree;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png
82;2671;Check Documents;84;2725;invite for talk;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png
82;2671;Check Documents;84;2721;receive rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png
82;2671;Check Documents;84;2714;check if bachelors-grade within top 85%;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png
82;2671;Check Documents;84;2731;send rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png
82;2671;Check Documents;84;2724;immatriculate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png
82;2671;Check Documents;84;2723;receive acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png
82;2671;Check Documents;84;2729;send acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png
82;2671;Check Documents;84;2728;rank with other applicants;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png
82;2671;Check Documents;84;2727;document;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png
82;2671;Check Documents;84;2726;talk to applicant;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2671.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2726.png
82;2670;Documents received;84;2717;check application in time;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2717.png
82;2670;Documents received;84;2720;send application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2720.png
82;2670;Documents received;84;2710;complete and in time?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2710.png
82;2670;Documents received;84;2715;check application complete;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2715.png
82;2670;Documents received;84;2730;complete application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2730.png
82;2670;Documents received;84;2719;receive application;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2719.png
82;2670;Documents received;84;2732;fill out application form;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2732.png
82;2670;Documents received;84;2718;german?;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2718.png
82;2670;Documents received;84;2722;add certificate of german language;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2722.png
82;2670;Documents received;84;2713;set additional requirements;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2713.png
82;2670;Documents received;84;2711;hand application over to examining board;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2711.png
82;2670;Documents received;84;2712;check if bachelor is sufficient;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2712.png
82;2670;Documents received;84;2716;add certificate of bachelor degree;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2716.png
82;2670;Documents received;84;2725;invite for talk;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2725.png
82;2670;Documents received;84;2721;receive rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2721.png
82;2670;Documents received;84;2714;check if bachelors-grade within top 85%;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2714.png
82;2670;Documents received;84;2731;send rejection;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2731.png
82;2670;Documents received;84;2724;immatriculate;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2724.png
82;2670;Documents received;84;2723;receive acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2723.png
82;2670;Documents received;84;2729;send acceptance;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2729.png
82;2670;Documents received;84;2728;rank with other applicants;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2728.png
82;2670;Documents received;84;2727;document;http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2670.png;http://galvanic-axle-852.appspot.com/static/taskdesign01/84/2727.png
